,Unnamed: 0,Country,Calories2000,Population2000,Caloryrequirements2000,Cropland2000,Sufficiency2000,Percentageoftotalcal2000,Yield2000,Calories2050,Population2050,Caloryrequirements2050,Cropland2050,Sufficiency2050,Percentageoftotalcal2050,Yield2050,diffCalories,diffPopulation,diffCaloryrequirements,diffYield,gdp2017,diffCropland,Scenario
73,73,Italy,1.5064301267802112e+17,46388921.41654587,3.9874757126627416e+16,53.78802002100397,377.79042064039385,0.892830383783672,9534455574.272518,1.0777910619582346e+17,51941704.29649802,4.464779047066229e+16,51.86459477800829,241.398521762559,0.8394118127373785,7508777211.178476,-28.449932211673108,11.970062485590804,11.970062485590804,-21.245873425222822,31952.9759206841,-3.575936132701288,SSP1
74,74,Ivory Coast,3.753429942910246e+16,14866940.986755373,1.2779250798690248e+16,51.12682847617618,293.7128319991135,0.22245813044089627,2290155116.480892,4.726564138825554e+16,24720321.75667779,2.1248970573996308e+16,56.53139683642729,222.43732336896102,0.3681171529278084,2797497415.587251,25.927775662389173,66.27712303896662,66.27712303896662,22.153184972289306,,10.570904789780784,SSP1
75,75,Jamaica,624951839169561.2,1935099.841796875,1663363446512548.8,17.71566334573103,37.57157465975651,0.0037039619726981204,4270223505.940595,813733364856054.0,1683698.8887573394,1447265472303590.0,25.279223031564346,56.22557716110281,0.006337567855106003,4393508202.60604,31.362890947106337,-12.991626974972633,-12.991626974972633,2.8870783108644136,5109.5526491955,42.694194048657614,SSP1
76,76,Japan,1.0038135899977664e+17,99948796.18960571,8.591348648468034e+16,26.000553753968678,116.8400481776236,0.5949398228781788,10909558809.146078,5.547838400284293e+16,85610363.29149671,7.358852802628829e+16,24.05598081724677,75.38999011235039,0.4320801361903609,7513640184.7642,-44.65338809693606,-14.34577848332319,-14.34577848332319,-31.12791895429259,38428.0973168279,-7.478967390935261,SSP1
77,77,Jordan,1811025298149608.8,4341746.698570251,3732056918423524.0,29.833636296907137,48.526197154426406,0.010733577238294085,2320844721.161827,3156839176390348.5,10668989.290190792,9170796469115750.0,16.596408882591255,34.42273729464559,0.0245862875385107,4528237985.9215145,74.31226276164159,145.73034842645515,145.73034842645512,95.1116308916459,4129.75167119517,-44.370144097011035,SSP1
78,78,Kazakhstan,1.989236971924381e+17,12844471.064631462,1.104078621538059e+16,37.81803310513133,1801.716773714208,1.1789801448514454,2504242331.3128858,2.4610109736837456e+17,16998310.103512898,1.4611322407227102e+16,40.74759946182036,1684.317753789672,1.9166995863123104,4033240900.6311493,23.741480918089326,32.339510268503396,32.33951026850338,61.05633429320172,8837.45730230661,7.746479962469367,SSP1
79,79,Kenya,4.946789893593584e+16,29474692.233419657,2.53357085765417e+16,26.06567321213985,195.2497155802388,0.29318613858542003,3085156917.221693,3.829311181629452e+16,66668066.60686434,5.7306203353595416e+16,30.86114987797871,66.8219312663504,0.2982367505133061,2303162319.344439,-22.569517697795874,126.18749019972212,126.18749019972212,-25.34699591816781,1507.81486384924,18.397670479523285,SSP1
80,80,Kosovo,3208394429717828.0,1442650.0411987302,1240065909163398.8,48.84957798589433,258.7277342284449,0.01901549882128919,5714840521.111112,3479388717081847.0,1996232.3485714784,1715911421023328.5,46.621613721661646,202.772047231134,0.02709838755683458,6479747080.524303,8.460996578135846,38.37259845171903,38.37259845171902,13.384565266301994,3893.96982393753,-4.5608669636327726,SSP1
81,81,Kuwait,80170741482052.48,932506.5166015624,801559289007788.1,8.322296849872291,10.001847970758595,0.0004751556186587461,1639739431.818186,223010578474177.0,2569602.0944204624,2208765720311468.8,6.659729448491154,10.096615336946154,0.0017368645978238259,7762496788.475796,180.70798400827977,175.55862062874905,175.55862062874905,373.3981898495017,29040.363709111694,-19.977266268826376,SSP1
82,82,Kyrgyzstan,3.598707589749643e+16,5194355.530448914,4464938155085625.0,26.835392460661932,805.992706898004,0.21328805242024806,6850641946.857735,2.175670871457759e+16,5873382.566752125,5048612819815957.0,26.769668956828625,430.94429085910207,0.16944692664384334,4425154037.423429,-39.49592266910503,13.07240200103375,13.072402001033735,-35.405264619716895,,-0.24491351833088326,SSP1
83,83,Laos,3.0824496463084524e+16,5239445.559576035,4503696416872570.0,17.056080107907913,684.4266045021187,0.18269049800468792,7053754491.920624,2.3423629215087536e+16,7115926.7859242335,6116672767010823.0,29.942094095860416,382.9472346701082,0.1824293386196848,3500486582.298521,-23.989272745345684,35.81449993155459,35.81449993155459,-50.37413640766798,,75.55085287139339,SSP1
84,84,Latvia,1.2297599427097608e+16,1881705.2710723882,1617466808382047.8,30.755667445008445,760.2999556695012,0.0728853613647582,6307797784.333593,8796935224051843.0,1359048.355078296,1168203989816426.2,32.408262600514504,753.030746405361,0.06851282779742332,4533116034.2056675,-28.46624029184164,-27.775705580939803,-27.775705580939807,-28.134728011345345,15594.2860155406,5.373302850477631,SSP1
85,85,Lebanon,3083001627300682.5,1515476.6316528318,1302665825652983.0,61.593340270551536,236.66865028529296,0.018272321279128,5456281002.399997,3089981097820689.0,2715864.1028426187,2334488886200944.0,59.1192507804371,132.3622106785526,0.02406557937058129,5750501362.872568,0.2263855606887401,79.2085767683928,79.2085767683928,5.392324191938718,8523.74955005489,-4.016813310086589,SSP1
86,86,Lesotho,1972723291467328.8,1566598.6708374026,1346609052485060.0,24.048384222236272,146.49562082081843,0.01169192823555858,3322182501.104973,2004805016326938.5,2187921.825287281,1880682902971314.5,30.13803023810981,106.59984270392005,0.015613944783346118,2702751377.129196,1.630418997731141,39.66064608734533,39.66064608734536,-18.645306926087027,1181.81175872882,25.322474722616764,SSP1
87,87,Liberia,4812415758447212.0,2120253.843322754,1822517197374156.0,50.1496539730551,264.0532427008556,0.02852220579074957,743911146.9872423,9962989673747666.0,7564487.470093988,6502244317106040.0,55.57192349000578,153.22385914563577,0.0775943642279749,2114745609.9624968,107.02678600159751,256.77272765789724,256.77272765789724,184.2739510661969,456.05301542338304,10.81217732801109,SSP1
88,88,Libya,1856800070252260.0,2435406.972071648,2093414948018486.5,6.818969721218003,88.69718218119186,0.011004874968055849,114737615.95660225,2.5309316517992424e+16,5914547.986794315,5083997585748724.0,25.17609448920255,497.82314194913414,0.19711556355748808,3601181245.2136726,1263.8660495105676,142.85665823495538,142.85665823495538,3038.623035862769,7998.02881906883,269.20672064086546,SSP1
89,89,Lithuania,2.784983372493656e+16,3325416.3181152344,2858444731643902.5,59.42527815576728,974.3002345516758,0.16506027920519942,7129952917.094017,1.5440357409273402e+16,2479694.082082229,2131483040605832.0,55.9755827182351,724.395039281419,0.1202535339148456,4395027632.729003,-44.55852928325327,-25.43207090871377,-25.43207090871377,-38.35825167664217,16680.6780952339,-5.805097669866576,SSP1
90,90,Luxembourg,775229932570447.6,375400.7824707031,322685127592254.6,34.617525349079195,240.24346531087397,0.004594629554421065,9513959967.441864,335464275265459.1,684683.5810003732,588536889138395.9,19.008784454178066,56.99970239020546,0.00261268334233154,7422500930.646419,-56.72712556993866,82.38736118079535,82.38736118079538,-21.98305483681576,,-45.089129674938796,SSP1
91,91,Macedonia,8190884780559512.0,2004969.4958190918,1723421654368695.8,42.936743805322756,475.2687631489638,0.04854570200202698,7203208239.331618,6793273539313200.0,2252612.755851264,1936289609610850.0,39.43320759625393,350.8397455419127,0.05290778757893181,6668412751.316609,-17.016321805139228,12.35147270562348,12.351472705623493,-7.424406878797012,,-8.159762242227838,SSP1
92,92,Madagascar,2.6321636321942776e+16,14486115.762428286,1.2451902956489292e+16,13.665178092363336,211.3864556599784,0.15600296516483025,3582423591.952288,2.291070046492367e+16,31651984.64134721,2.720725469808603e+16,18.585018741051364,84.20805670825504,0.178434515623121,2879520389.123925,-12.84299888620189,118.49876916931005,118.49876916931008,-19.620884710769406,449.722381894452,36.00275543746801,SSP1
93,93,Malawi,1.7272196931533846e+16,10616886.329425337,9126010066615782.0,62.30465247049585,189.26339994646682,0.10236878525610156,2670762907.577019,1.3919920594019756e+16,31125628.12848508,2.675481179854256e+16,58.081183089648846,52.027727568534154,0.10841197511655816,2443360329.705557,-19.296012363250085,193.17096522187055,193.17096522187057,-8.514517601930002,338.483642385459,-6.778738366042592,SSP1
94,94,Malaysia,5.951110866802456e+16,20694261.494833827,1.7788269824421786e+16,29.66562264967381,334.5525408340774,0.3527101924403849,6342264888.338835,4.994275425773196e+16,32992201.207134485,2.8359271352622624e+16,37.1331692089033,176.10732531431324,0.3889672067646517,5066404245.049282,-15.735674360119797,59.42681122189719,59.4268112218972,-20.116798426937443,9944.90430018576,25.172391112146762,SSP1
95,95,Mali,7.944750004299742e+16,10809041.012992144,9291181428742722.0,43.45508361390852,855.0850142396608,0.4708691142924272,2465612546.935325,7.222952395330421e+16,28923227.69805998,2.4861683448559908e+16,42.245299608529656,290.5254750859924,0.5625423866908118,2698394932.1337037,-9.029159336876942,167.58366133771838,167.58366133771838,9.441158363982224,824.5162257353439,-2.7839872916310604,SSP1
96,96,Mauritania,6361087837822066.0,1828936.4610691068,1572108058523477.8,13.287099987920804,404.6215400610817,0.03770086905831608,1513063773.0919418,5420958580649586.0,3303204.315605484,2839351849586583.5,13.946883701200356,190.92239594888144,0.042219840464158984,2061766752.5245047,-14.593782786543928,80.60793176350103,80.60793176350103,36.264365665915754,1136.76397506006,4.965596058427755,SSP1
97,97,Mexico,2.3409591545921504e+17,92712503.39087848,7.969335010221435e+16,17.468421671348246,293.7458585427324,1.387438702439966,6467004048.624482,1.632851532557008e+17,116348441.554201,1.0001021164895232e+17,22.51206547921341,163.26848085158645,1.271707396036838,5583749031.8555155,-29.715153294529966,25.49379781459763,25.49379781459764,-13.657870168750446,8902.83082294794,28.872922252259126,SSP1
98,98,Moldova,1.7482363038824906e+16,4022321.4749755855,3457486981852139.5,87.3376428929697,505.63785577754476,0.10361439687057487,6186802504.316546,9099696129894070.0,2053262.9731563646,1764933520150882.2,80.7235793051303,515.5829398671144,0.07087080876209459,3473370344.411037,-47.94927831160226,-48.953285163045614,-48.953285163045614,-43.85839305541661,2289.87771873439,-7.572981556125554,SSP1
99,99,Mongolia,1.903499089764065e+16,2092688.708941221,1798822896988150.2,10.112784320179685,1058.1914945329968,0.11281650523535225,1780838168.1425805,2.903113791195486e+16,2647796.253689052,2275979464764767.0,12.766452590905347,1275.5448087909426,0.2261020800843048,2878742341.482568,52.68536403000826,26.526044813835824,26.526044813835824,61.6509794646363,3735.1643023542897,26.240728435494923,SSP1
100,100,Montenegro,2290870080745124.5,571119.8375244141,490920334340048.2,22.776373816956553,466.6480323787722,0.013577519308923246,7363520845.714284,1816247124058992.8,580092.9080172775,498633361408951.3,20.38645947950947,364.2450073791608,0.014145406698914415,6606530742.042075,-20.44662031351305,1.5711361965219504,1.5711361965219606,-10.280273792024273,7669.571906494921,-10.492953604703489,SSP1
101,101,Morocco,2.20532475728171e+16,23068095.880829006,1.9828758516763588e+16,33.865775010130804,111.21849889983223,0.130705096400315,1542343410.419346,4.268581942112064e+16,28856505.992862485,2.480433113881477e+16,34.03177389052016,172.090185307695,0.3324483039724054,3796617426.2526665,93.55839206545288,25.0927087434382,25.0927087434382,146.15902013809028,3007.2428772432104,0.4901670797130577,SSP1
102,102,Mozambique,2.5950566985717384e+16,17274762.667983532,1.4848954120331944e+16,15.376412262262347,174.76360136492406,0.15380371295934905,2229240457.241682,2.248125227099736e+16,33811600.10006835,2.9063606156016256e+16,18.63655500937076,77.35190241126934,0.1750898609895456,1975536199.647814,-11.244133293813585,95.7283046367615,95.7283046367615,-11.38074884518224,415.71771665435097,21.202232949422395,SSP1
103,103,Myanmar,1.2392818438289106e+17,45790861.29683685,3.9360679599228536e+16,32.69189523277284,314.8527557062812,0.7344970500602163,5223981610.627199,7.131057332869498e+16,41383424.2325484,3.557215688469279e+16,38.56614539823054,200.46738678188203,0.555385359351785,3090158712.5606713,-42.424059810695724,-9.625145584656014,-9.625145584656007,-40.846677058082854,1298.88198869632,17.968521321972485,SSP1
104,104,Namibia,4450599504278593.5,1779216.919817969,1529370383852531.0,4.375841010606103,291.0086105543246,0.02637779471368891,2194007542.0612926,7778790941240829.0,2124576.1495484696,1826232543748125.2,10.073116899028763,425.9474494565617,0.060583254355704524,2999224421.870991,74.85551029503715,19.410743337908112,19.410743337908105,36.70073435815034,5227.18000967398,130.19842070618384,SSP1
105,105,Nepal,2.4816227454586064e+16,22940405.316625595,1.9718998900038444e+16,27.52648924784221,125.84932724215368,0.14708071412311607,5636078094.6992855,1.4286593600700182e+16,41108418.31431156,3.533576867252436e+16,27.969811165159694,40.43096878152492,0.1112677202055948,3506401576.3095694,-42.3324242787989,79.1965649557162,79.1965649557162,-37.78649767810477,835.079846579319,1.6105283653353475,SSP1
106,106,Netherlands,1.4511399596950084e+16,8866651.625,7621552070559374.0,41.57087237782663,190.39953361999446,0.08600610304492061,16553900472.58486,6351487982946379.0,9573362.813369162,8229023340301798.0,35.60721941624125,77.18398308387151,0.04946704634623605,8789323703.820507,-56.231044838147106,7.970440457777232,7.970440457777236,-46.904817276287076,48223.1554941825,-14.345748887305806,SSP1
107,107,New Caledonia,,69622.68518066406,59845919614169.31,23.984688568455468,,,,568693598106849.5,133571.8897886898,114815057165113.05,21.265794559238888,495.3127334936773,0.004429134188695946,2417529978.245934,,91.85110347594869,91.85110347594869,,,-11.335957110539491,SSP1
108,108,New Zealand,4330969434697371.0,2157482.8432654403,1854518314999890.8,3.598314355707435,233.53608317950886,0.02566877171263833,5474409286.767417,3970757252850321.5,2977824.2501458176,2559663279819091.0,4.008966784484678,155.12810939456702,0.03092529397580347,5348811900.262832,-7.75604371637323,38.023079045150425,38.023079045150425,-2.2942637264659145,42940.5782879727,11.412355569376269,SSP1
109,109,Nicaragua,1.7638433460922494e+16,4717731.040576935,4055243659203919.0,34.711575591123854,434.9537276481452,0.10453939440203357,4116926429.657228,1.944306605212076e+16,5301897.333528373,4557378400467652.0,33.899604578563995,426.6283012647277,0.1514276736562482,5458457646.553657,11.316472529838775,12.38235685601951,12.382356856019529,32.5857466684952,2221.80644458727,-2.3391937667257285,SSP1
110,110,Niger,1.0648569368553752e+16,10542861.613089085,9062380271071050.0,23.872817387168485,117.50300748850871,0.06311189684179776,715219888.2204758,1.492758020945287e+16,35363191.05281747,3.0397314949225576e+16,21.409910796259656,49.108219704231395,0.116259891231915,1499926128.2644813,40.40361357860786,235.42307914687663,235.42307914687657,109.715383054632,378.060307656456,-10.316782267318935,SSP1
111,111,Nigeria,1.8720085415325382e+17,119144992.85244752,1.0241405723114258e+17,62.50275912086556,182.78824139419885,1.1095012472667205,3171691813.7587056,1.8086693995619443e+17,316576428.47159445,2.7212118350347085e+17,63.211448038693504,66.46558626108853,1.4086389402510648,3175081428.9550514,-3.3827137934023623,165.7068676512924,165.70686765129238,0.1068708876960162,1968.55768113599,1.133852213559893,SSP1
112,112,North Korea,2.320655785453859e+16,20164580.490516666,1.733296927513586e+16,31.875509312604642,133.88679969466278,0.13754053100259506,6205549368.585802,1.8443926295998656e+16,20264191.822179247,1.7418592685549722e+16,33.416764125373284,105.8864319808083,0.14364611242915262,4688539161.101551,-20.466669077817762,0.4939915894081072,0.4939915894081042,-24.446025925823324,,4.835231957091215,SSP1
113,113,Norway,4084461938335197.0,2668947.5977783203,2294160631360299.5,5.555164490558628,178.0373127540488,0.02420777210389443,997161491.0309057,9216975308322250.0,4233774.338205366,3639246576762879.0,6.045855027062091,253.2660294901144,0.0717842096171906,7794008303.501471,125.67349064592108,58.63085291482065,58.63085291482067,681.6194642097253,75504.5662551423,8.833051430563833,SSP1
